trust_code,trust_name,specialty_code,specialty_name,baseline_predicted_backlog,sessions_allocated,simulated_completed_pathways,remaining_backlog,allocation_cost,percent_reduction
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,502,Gynaecology Service,8454.82421875,0,0.0,8454.82422,0.0,0.0
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,130,Ophthalmology Service,4499.023956298828,0,0.0,4499.02395,0.0,0.0
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,5366.683166503906,0,0.0,5366.68318,0.0,0.0
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,12849.302490234375,0,0.0,12849.3025,0.0,0.0
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,101,Urology Service,4701.547698974609,0,0.0,4701.54769,0.0,0.0
RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,100,General Surgery Service,2201.429214477539,0,0.0,2201.42922,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,502,Gynaecology Service,6997.234710693359,0,0.0,6997.23474,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,170,Cardiothoracic Surgery Service,2788.580520629883,0,0.0,2788.58051,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,140,Oral Surgery Service,6208.260986328125,0,0.0,6208.26099,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,130,Ophthalmology Service,24701.422973632812,0,0.0,24701.4229,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,17561.392578125,0,0.0,17561.3925,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,9968.779235839844,0,0.0,9968.77923,0.0,0.0
RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,100,General Surgery Service,285.1470241546631,0,0.0,285.147025,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,502,Gynaecology Service,5425.430267333984,0,0.0,5425.43026,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,160,Plastic Surgery Service,1265.3080596923828,0,0.0,1265.308059,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,140,Oral Surgery Service,7131.713623046875,0,0.0,7131.71362,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,130,Ophthalmology Service,4418.970611572266,0,0.0,4418.97061,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,120,Ear Nose and Throat Service,6439.580322265625,0,0.0,6439.58031,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,110,Trauma and Orthopaedic Service,13786.524291992188,0,0.0,13786.5245,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,101,Urology Service,3836.525665283203,0,0.0,3836.5256600000002,0.0,0.0
RA2,ROYAL SURREY NHS FOUNDATION TRUST,100,General Surgery Service,7224.077697753906,0,0.0,7224.0777,0.0,0.0
R7W2O,NEWCASTLE NEWMEDICA LTD,130,Ophthalmology Service,4964.330230712891,0,0.0,4964.33021,0.0,0.0
NVC1H,STOURSIDE HOSPITAL,130,Ophthalmology Service,1131.8512954711914,0,0.0,1131.851303,0.0,0.0
NVC1H,STOURSIDE HOSPITAL,110,Trauma and Orthopaedic Service,2765.007125854492,0,0.0,2765.00714,0.0,0.0
NVC1H,STOURSIDE HOSPITAL,101,Urology Service,390.5656147003174,0,0.0,390.565616,0.0,0.0
NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,101,Urology Service,681.2599143981934,0,0.0,681.259916,0.0,0.0
NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,110,Trauma and Orthopaedic Service,2964.1895141601562,0,0.0,2964.18952,0.0,0.0
NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,101,Urology Service,641.4248237609863,0,0.0,641.4248240000001,0.0,0.0
NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,100,General Surgery Service,2668.933151245117,0,0.0,2668.93314,0.0,0.0
NTP16,PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM,130,Ophthalmology Service,2626.2900390625,0,0.0,2626.29004,0.0,0.0
NTP16,PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM,110,Trauma and Orthopaedic Service,1203.430030822754,0,0.0,1203.430012,0.0,0.0
NTP16,PRACTICE PLUS GROUP SURGICAL CENTRE - GILLINGHAM,100,General Surgery Service,1815.9817657470703,0,0.0,1815.9817600000001,0.0,0.0
NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,502,Gynaecology Service,2777.9212799072266,0,0.0,2777.92128,0.0,0.0
NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,130,Ophthalmology Service,1158.7541122436523,0,0.0,1158.754104,0.0,0.0
NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,120,Ear Nose and Throat Service,550.7533836364746,0,0.0,550.753385,0.0,0.0
NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,110,Trauma and Orthopaedic Service,7185.435241699219,0,0.0,7185.43525,0.0,0.0
NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,100,General Surgery Service,3046.949432373047,0,0.0,3046.94943,0.0,0.0
NTE02,ST HUGH'S HOSPITAL,101,Urology Service,279.4713382720947,0,0.0,279.471338,0.0,0.0
NTP13,PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,130,Ophthalmology Service,853.1112060546875,0,0.0,853.111207,0.0,0.0
NTP13,PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,110,Trauma and Orthopaedic Service,16518.628540039062,0,0.0,16518.6287,0.0,0.0
NTP13,PRACTICE PLUS GROUP HOSPITAL - BARLBOROUGH,100,General Surgery Service,186.47340393066406,0,0.0,186.473404,0.0,0.0
NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,502,Gynaecology Service,3384.8500061035156,0,0.0,3384.85,0.0,0.0
NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,140,Oral Surgery Service,9749.539916992188,0,0.0,9749.539929999999,0.0,0.0
NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,120,Ear Nose and Throat Service,2038.4375457763672,0,0.0,2038.43753,0.0,0.0
NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,110,Trauma and Orthopaedic Service,8166.8109130859375,0,0.0,8166.81091,0.0,0.0
NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,101,Urology Service,1798.7528533935547,0,0.0,1798.75286,0.0,0.0
NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,100,General Surgery Service,3585.5865783691406,0,0.0,3585.58656,0.0,0.0
NTE02,ST HUGH'S HOSPITAL,502,Gynaecology Service,508.08907318115234,0,0.0,508.089072,0.0,0.0
NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,120,Ear Nose and Throat Service,360.9650173187256,0,0.0,360.965017,0.0,0.0
NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,130,Ophthalmology Service,1946.8359375,0,0.0,1946.83595,0.0,0.0
NTPAE,PRACTICE PLUS GROUP OPHTHALMOLOGY - NORTH WEST,130,Ophthalmology Service,3942.2249450683594,0,0.0,3942.22494,0.0,0.0
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,100,General Surgery Service,1584.0294342041016,0,0.0,1584.02943,0.0,0.0
NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,130,Ophthalmology Service,747.3248710632324,0,0.0,747.324871,0.0,0.0
NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,110,Trauma and Orthopaedic Service,12643.293823242188,0,0.0,12643.2936,0.0,0.0
NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,100,General Surgery Service,611.8121871948242,0,0.0,611.812186,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,502,Gynaecology Service,753.6762466430664,0,0.0,753.676247,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,140,Oral Surgery Service,3199.6400756835938,0,0.0,3199.64008,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,130,Ophthalmology Service,1691.1425476074219,0,0.0,1691.14255,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,120,Ear Nose and Throat Service,313.0924777984619,0,0.0,313.09248,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,110,Trauma and Orthopaedic Service,2666.595169067383,0,0.0,2666.59518,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,101,Urology Service,509.9096488952637,0,0.0,509.909649,0.0,0.0
NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,100,General Surgery Service,812.0112228393555,0,0.0,812.011223,0.0,0.0
NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,502,Gynaecology Service,1949.847152709961,0,0.0,1949.84717,0.0,0.0
NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,140,Oral Surgery Service,7182.4349365234375,0,0.0,7182.43492,0.0,0.0
NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,120,Ear Nose and Throat Service,864.9090423583984,0,0.0,864.909043,0.0,0.0
NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,110,Trauma and Orthopaedic Service,6328.643310546875,0,0.0,6328.64329,0.0,0.0
NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,101,Urology Service,485.14130783081055,0,0.0,485.141307,0.0,0.0
NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,100,General Surgery Service,1586.6419982910156,0,0.0,1586.64199,0.0,0.0
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,502,Gynaecology Service,304.34279441833496,0,0.0,304.342794,0.0,0.0
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,130,Ophthalmology Service,3947.2544860839844,0,0.0,3947.2545,0.0,0.0
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,120,Ear Nose and Throat Service,729.8779220581055,0,0.0,729.877922,0.0,0.0
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,110,Trauma and Orthopaedic Service,13361.28271484375,0,0.0,13361.2827,0.0,0.0
NTPH1,PRACTICE PLUS GROUP HOSPITAL - SHEPTON MALLET,101,Urology Service,311.6649475097656,0,0.0,311.664946,0.0,0.0
NTE02,ST HUGH'S HOSPITAL,110,Trauma and Orthopaedic Service,9514.907958984375,0,0.0,9514.90795,0.0,0.0
NTE02,ST HUGH'S HOSPITAL,100,General Surgery Service,725.7350273132324,0,0.0,725.7350270000001,0.0,0.0
NVC1H,STOURSIDE HOSPITAL,100,General Surgery Service,1009.2260284423828,0,0.0,1009.226028,0.0,0.0
NT443,WINTERBOURNE HOSPITAL,100,General Surgery Service,264.45229721069336,0,0.0,264.452298,0.0,0.0
NT448,HUDDERSFIELD PRIVATE HOSPITAL,100,General Surgery Service,608.4901962280273,0,0.0,608.490198,0.0,0.0
NT447,DUCHY HOSPITAL,150,Neurosurgical Service,85.24556255340576,0,0.0,85.2455625,0.0,0.0
NT447,DUCHY HOSPITAL,110,Trauma and Orthopaedic Service,549.7329788208008,0,0.0,549.732978,0.0,0.0
NT447,DUCHY HOSPITAL,101,Urology Service,59.10932731628418,0,0.0,59.1093273,0.0,0.0
NT447,DUCHY HOSPITAL,100,General Surgery Service,146.58396816253662,0,0.0,146.583967,0.0,0.0
NT446,ST EDMUNDS HOSPITAL,130,Ophthalmology Service,63.770615100860596,0,0.0,63.770615,0.0,0.0
NT446,ST EDMUNDS HOSPITAL,110,Trauma and Orthopaedic Service,1648.0166015625,0,0.0,1648.01661,0.0,0.0
NT446,ST EDMUNDS HOSPITAL,101,Urology Service,74.18062162399292,0,0.0,74.1806216,0.0,0.0
NT446,ST EDMUNDS HOSPITAL,100,General Surgery Service,187.79788398742676,0,0.0,187.797884,0.0,0.0
NT443,WINTERBOURNE HOSPITAL,110,Trauma and Orthopaedic Service,2371.1516723632812,0,0.0,2371.15167,0.0,0.0
NT441,THREE SHIRES HOSPITAL,502,Gynaecology Service,868.1575889587402,0,0.0,868.157588,0.0,0.0
NT490,SOUTHEND PRIVATE HOSPITAL,130,Ophthalmology Service,1881.9616088867188,0,0.0,1881.96162,0.0,0.0
NT441,THREE SHIRES HOSPITAL,150,Neurosurgical Service,129.3763427734375,0,0.0,129.3763439,0.0,0.0
NT441,THREE SHIRES HOSPITAL,110,Trauma and Orthopaedic Service,4964.367584228516,0,0.0,4964.36759,0.0,0.0
NT441,THREE SHIRES HOSPITAL,100,General Surgery Service,2116.1019592285156,0,0.0,2116.10198,0.0,0.0
NT440,THORNBURY HOSPITAL,502,Gynaecology Service,137.9327974319458,0,0.0,137.9327973,0.0,0.0
NT440,THORNBURY HOSPITAL,110,Trauma and Orthopaedic Service,982.3908996582031,0,0.0,982.3909,0.0,0.0
NT440,THORNBURY HOSPITAL,100,General Surgery Service,289.5799865722656,0,0.0,289.579987,0.0,0.0
NT437,SLOANE HOSPITAL,150,Neurosurgical Service,51.27718162536621,0,0.0,51.2771816,0.0,0.0
NT437,SLOANE HOSPITAL,110,Trauma and Orthopaedic Service,866.734317779541,0,0.0,866.734318,0.0,0.0
NT437,SLOANE HOSPITAL,101,Urology Service,163.5881929397583,0,0.0,163.58819499999998,0.0,0.0
NT437,SLOANE HOSPITAL,100,General Surgery Service,258.6437644958496,0,0.0,258.643764,0.0,0.0
NT448,HUDDERSFIELD PRIVATE HOSPITAL,101,Urology Service,141.0024538040161,0,0.0,141.0024529,0.0,0.0
NT448,HUDDERSFIELD PRIVATE HOSPITAL,110,Trauma and Orthopaedic Service,1275.6481323242188,0,0.0,1275.648129,0.0,0.0
NT448,HUDDERSFIELD PRIVATE HOSPITAL,502,Gynaecology Service,246.49470901489258,0,0.0,246.494709,0.0,0.0
NT449,LANCASTER PRIVATE HOSPITAL,100,General Surgery Service,117.6232500076294,0,0.0,117.6232496,0.0,0.0
NT490,SOUTHEND PRIVATE HOSPITAL,110,Trauma and Orthopaedic Service,301.38695526123047,0,0.0,301.386956,0.0,0.0
NT490,SOUTHEND PRIVATE HOSPITAL,100,General Surgery Service,86.617506980896,0,0.0,86.617507,0.0,0.0
NT457,WOODLANDS HOSPITAL,502,Gynaecology Service,634.7381553649902,0,0.0,634.738156,0.0,0.0
NT457,WOODLANDS HOSPITAL,130,Ophthalmology Service,2885.947784423828,0,0.0,2885.94779,0.0,0.0
NT457,WOODLANDS HOSPITAL,120,Ear Nose and Throat Service,248.34196853637695,0,0.0,248.34197,0.0,0.0
NT457,WOODLANDS HOSPITAL,110,Trauma and Orthopaedic Service,3840.7998046875,0,0.0,3840.79981,0.0,0.0
NT457,WOODLANDS HOSPITAL,101,Urology Service,498.87361907958984,0,0.0,498.873617,0.0,0.0
NT457,WOODLANDS HOSPITAL,100,General Surgery Service,1477.5773544311523,0,0.0,1477.57738,0.0,0.0
NT455,MOUNT ALVERNIA HOSPITAL,110,Trauma and Orthopaedic Service,267.9241580963135,0,0.0,267.924156,0.0,0.0
NT455,MOUNT ALVERNIA HOSPITAL,101,Urology Service,113.41902351379395,0,0.0,113.4190234,0.0,0.0
NT455,MOUNT ALVERNIA HOSPITAL,100,General Surgery Service,119.32919216156006,0,0.0,119.329192,0.0,0.0
NT451,CAVELL HOSPITAL,502,Gynaecology Service,111.31663227081299,0,0.0,111.3166328,0.0,0.0
NT451,CAVELL HOSPITAL,110,Trauma and Orthopaedic Service,621.2052268981934,0,0.0,621.205225,0.0,0.0
NT451,CAVELL HOSPITAL,101,Urology Service,89.02191734313965,0,0.0,89.0219174,0.0,0.0
NT451,CAVELL HOSPITAL,100,General Surgery Service,176.3761625289917,0,0.0,176.376163,0.0,0.0
NT450,LINCOLN PRIVATE HOSPITAL,130,Ophthalmology Service,231.96012687683105,0,0.0,231.960126,0.0,0.0
NT450,LINCOLN PRIVATE HOSPITAL,110,Trauma and Orthopaedic Service,2841.339370727539,0,0.0,2841.33939,0.0,0.0
NT450,LINCOLN PRIVATE HOSPITAL,101,Urology Service,76.36868906021118,0,0.0,76.3686891,0.0,0.0
NT450,LINCOLN PRIVATE HOSPITAL,100,General Surgery Service,67.15073442459106,0,0.0,67.1507344,0.0,0.0
NT449,LANCASTER PRIVATE HOSPITAL,502,Gynaecology Service,150.58615589141846,0,0.0,150.586158,0.0,0.0
NT449,LANCASTER PRIVATE HOSPITAL,110,Trauma and Orthopaedic Service,877.6479263305664,0,0.0,877.647927,0.0,0.0
NTX,THE ONE HEALTH GROUP PLC,100,General Surgery Service,1846.0417022705078,0,0.0,1846.0417,0.0,0.0
NTX,THE ONE HEALTH GROUP PLC,101,Urology Service,984.8361358642578,0,0.0,984.836135,0.0,0.0
NTX,THE ONE HEALTH GROUP PLC,110,Trauma and Orthopaedic Service,5932.230285644531,0,0.0,5932.23031,0.0,0.0
NVC12,OAKLANDS HOSPITAL,100,General Surgery Service,1459.6737899780273,0,0.0,1459.67379,0.0,0.0
NVC14,PARK HILL HOSPITAL,110,Trauma and Orthopaedic Service,1847.3214721679688,0,0.0,1847.32148,0.0,0.0
NVC14,PARK HILL HOSPITAL,100,General Surgery Service,484.5225715637207,0,0.0,484.522572,0.0,0.0
NVC13,OAKS HOSPITAL,502,Gynaecology Service,173.71295642852783,0,0.0,173.712956,0.0,0.0
NVC13,OAKS HOSPITAL,130,Ophthalmology Service,75.2856035232544,0,0.0,75.2856035,0.0,0.0
NVC13,OAKS HOSPITAL,120,Ear Nose and Throat Service,74.45469808578491,0,0.0,74.454698,0.0,0.0
NVC13,OAKS HOSPITAL,110,Trauma and Orthopaedic Service,764.1639709472656,0,0.0,764.163971,0.0,0.0
NVC13,OAKS HOSPITAL,101,Urology Service,69.77837324142456,0,0.0,69.7783731,0.0,0.0
NVC13,OAKS HOSPITAL,100,General Surgery Service,334.6719036102295,0,0.0,334.671903,0.0,0.0
NVC12,OAKLANDS HOSPITAL,110,Trauma and Orthopaedic Service,4348.904876708984,0,0.0,4348.90488,0.0,0.0
NVC12,OAKLANDS HOSPITAL,101,Urology Service,143.16176795959473,0,0.0,143.16176959999999,0.0,0.0
NVC11,NORTH DOWNS HOSPITAL,502,Gynaecology Service,346.1214427947998,0,0.0,346.121444,0.0,0.0
NTX,THE ONE HEALTH GROUP PLC,150,Neurosurgical Service,3738.3509216308594,0,0.0,3738.35092,0.0,0.0
NVC11,NORTH DOWNS HOSPITAL,160,Plastic Surgery Service,83.06564378738403,0,0.0,83.0656437,0.0,0.0
NVC11,NORTH DOWNS HOSPITAL,130,Ophthalmology Service,436.8624668121338,0,0.0,436.862466,0.0,0.0
NVC11,NORTH DOWNS HOSPITAL,110,Trauma and Orthopaedic Service,2579.3515625,0,0.0,2579.35156,0.0,0.0
NVC11,NORTH DOWNS HOSPITAL,101,Urology Service,211.82518196105957,0,0.0,211.825181,0.0,0.0
NVC11,NORTH DOWNS HOSPITAL,100,General Surgery Service,524.8413619995117,0,0.0,524.841362,0.0,0.0
NVC0Y,EXETER MEDICAL,160,Plastic Surgery Service,178.2658567428589,0,0.0,178.265855,0.0,0.0
NVC0Y,EXETER MEDICAL,110,Trauma and Orthopaedic Service,259.4115924835205,0,0.0,259.411595,0.0,0.0
NVC0Y,EXETER MEDICAL,101,Urology Service,348.1436080932617,0,0.0,348.143606,0.0,0.0
NVC0R,TEES VALLEY HOSPITAL,502,Gynaecology Service,545.6318893432617,0,0.0,545.63189,0.0,0.0
NVC0R,TEES VALLEY HOSPITAL,160,Plastic Surgery Service,1986.1907653808594,0,0.0,1986.19077,0.0,0.0
NVC15,PINEHILL HOSPITAL,100,General Surgery Service,714.8642196655273,0,0.0,714.86422,0.0,0.0
NVC15,PINEHILL HOSPITAL,101,Urology Service,62.2065224647522,0,0.0,62.2065225,0.0,0.0
NVC15,PINEHILL HOSPITAL,110,Trauma and Orthopaedic Service,2472.249740600586,0,0.0,2472.24973,0.0,0.0
NVC15,PINEHILL HOSPITAL,120,Ear Nose and Throat Service,272.07624435424805,0,0.0,272.07624400000003,0.0,0.0
NVC19,RIVERS HOSPITAL,502,Gynaecology Service,378.62133979797363,0,0.0,378.62134100000003,0.0,0.0
NVC19,RIVERS HOSPITAL,120,Ear Nose and Throat Service,219.04129791259766,0,0.0,219.041295,0.0,0.0
NVC19,RIVERS HOSPITAL,110,Trauma and Orthopaedic Service,3452.4510192871094,0,0.0,3452.45102,0.0,0.0
NVC19,RIVERS HOSPITAL,101,Urology Service,946.5351104736328,0,0.0,946.535112,0.0,0.0
NVC19,RIVERS HOSPITAL,100,General Surgery Service,1765.9058380126953,0,0.0,1765.90583,0.0,0.0
NVC18,SPRINGFIELD HOSPITAL,502,Gynaecology Service,371.0724220275879,0,0.0,371.072422,0.0,0.0
NVC18,SPRINGFIELD HOSPITAL,160,Plastic Surgery Service,106.74382972717285,0,0.0,106.7438297,0.0,0.0
NVC18,SPRINGFIELD HOSPITAL,120,Ear Nose and Throat Service,446.68860244750977,0,0.0,446.688603,0.0,0.0
NVC18,SPRINGFIELD HOSPITAL,110,Trauma and Orthopaedic Service,3520.5730895996094,0,0.0,3520.57309,0.0,0.0
NVC18,SPRINGFIELD HOSPITAL,101,Urology Service,1254.2200012207031,0,0.0,1254.2200090000001,0.0,0.0
NVC18,SPRINGFIELD HOSPITAL,100,General Surgery Service,1021.2881393432617,0,0.0,1021.288139,0.0,0.0
NVC17,ROWLEY HALL HOSPITAL,502,Gynaecology Service,531.1496353149414,0,0.0,531.149636,0.0,0.0
NVC17,ROWLEY HALL HOSPITAL,130,Ophthalmology Service,2125.254440307617,0,0.0,2125.25445,0.0,0.0
NVC17,ROWLEY HALL HOSPITAL,110,Trauma and Orthopaedic Service,3615.7410278320312,0,0.0,3615.74105,0.0,0.0
NVC17,ROWLEY HALL HOSPITAL,101,Urology Service,169.53988933563232,0,0.0,169.53989099999998,0.0,0.0
NVC17,ROWLEY HALL HOSPITAL,100,General Surgery Service,348.6698913574219,0,0.0,348.669892,0.0,0.0
NVC16,RENACRES HOSPITAL,120,Ear Nose and Throat Service,119.2793493270874,0,0.0,119.2793488,0.0,0.0
NVC16,RENACRES HOSPITAL,110,Trauma and Orthopaedic Service,4470.517028808594,0,0.0,4470.51704,0.0,0.0
NVC16,RENACRES HOSPITAL,101,Urology Service,509.5884666442871,0,0.0,509.58846600000004,0.0,0.0
NVC16,RENACRES HOSPITAL,100,General Surgery Service,637.7455749511719,0,0.0,637.745575,0.0,0.0
NVC15,PINEHILL HOSPITAL,130,Ophthalmology Service,707.3072814941406,0,0.0,707.307281,0.0,0.0
NVC0R,TEES VALLEY HOSPITAL,140,Oral Surgery Service,2104.5877838134766,0,0.0,2104.5878000000002,0.0,0.0
NVC0R,TEES VALLEY HOSPITAL,110,Trauma and Orthopaedic Service,3256.2622680664062,0,0.0,3256.26229,0.0,0.0
NVC0R,TEES VALLEY HOSPITAL,101,Urology Service,603.4219207763672,0,0.0,603.42192,0.0,0.0
NVC06,FITZWILLIAM HOSPITAL,101,Urology Service,450.7275638580322,0,0.0,450.727564,0.0,0.0
NVC05,EUXTON HALL HOSPITAL,502,Gynaecology Service,264.1262435913086,0,0.0,264.126244,0.0,0.0
NVC05,EUXTON HALL HOSPITAL,160,Plastic Surgery Service,82.90377616882324,0,0.0,82.9037761,0.0,0.0
NVC05,EUXTON HALL HOSPITAL,120,Ear Nose and Throat Service,61.24183368682861,0,0.0,61.2418338,0.0,0.0
NVC05,EUXTON HALL HOSPITAL,110,Trauma and Orthopaedic Service,3226.7364196777344,0,0.0,3226.73642,0.0,0.0
NVC05,EUXTON HALL HOSPITAL,101,Urology Service,45.85395383834839,0,0.0,45.8539538,0.0,0.0
NVC05,EUXTON HALL HOSPITAL,100,General Surgery Service,1514.6090393066406,0,0.0,1514.60905,0.0,0.0
NVC04,DUCHY HOSPITAL,110,Trauma and Orthopaedic Service,2899.7644805908203,0,0.0,2899.76449,0.0,0.0
NVC04,DUCHY HOSPITAL,100,General Surgery Service,1053.8010559082031,0,0.0,1053.801057,0.0,0.0
NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,502,Gynaecology Service,111.00506353378296,0,0.0,111.0050644,0.0,0.0
NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,160,Plastic Surgery Service,316.2367706298828,0,0.0,316.23677,0.0,0.0
NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,130,Ophthalmology Service,253.7549991607666,0,0.0,253.755,0.0,0.0
NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,110,Trauma and Orthopaedic Service,1262.4650421142578,0,0.0,1262.465031,0.0,0.0
NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,101,Urology Service,578.8573608398438,0,0.0,578.857361,0.0,0.0
NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,100,General Surgery Service,265.1768341064453,0,0.0,265.176833,0.0,0.0
NVC01,ASHTEAD HOSPITAL,502,Gynaecology Service,228.7626371383667,0,0.0,228.762638,0.0,0.0
NVC01,ASHTEAD HOSPITAL,160,Plastic Surgery Service,127.84011459350586,0,0.0,127.84011459999999,0.0,0.0
NVC01,ASHTEAD HOSPITAL,130,Ophthalmology Service,608.2937965393066,0,0.0,608.293796,0.0,0.0
NVC01,ASHTEAD HOSPITAL,110,Trauma and Orthopaedic Service,1469.3522186279297,0,0.0,1469.352203,0.0,0.0
NVC01,ASHTEAD HOSPITAL,101,Urology Service,253.43046951293945,0,0.0,253.430468,0.0,0.0
NVC01,ASHTEAD HOSPITAL,100,General Surgery Service,867.6369705200195,0,0.0,867.636972,0.0,0.0
NTX,THE ONE HEALTH GROUP PLC,502,Gynaecology Service,2097.4306640625,0,0.0,2097.43066,0.0,0.0
NVC06,FITZWILLIAM HOSPITAL,100,General Surgery Service,1273.4669036865234,0,0.0,1273.466881,0.0,0.0
NVC06,FITZWILLIAM HOSPITAL,110,Trauma and Orthopaedic Service,5879.671600341797,0,0.0,5879.67159,0.0,0.0
NVC0R,TEES VALLEY HOSPITAL,100,General Surgery Service,1724.207160949707,0,0.0,1724.20718,0.0,0.0
NVC06,FITZWILLIAM HOSPITAL,130,Ophthalmology Service,603.2499580383301,0,0.0,603.249958,0.0,0.0
NVC0I,BEACON PARK HOSPITAL,502,Gynaecology Service,274.2563991546631,0,0.0,274.256398,0.0,0.0
NVC0I,BEACON PARK HOSPITAL,130,Ophthalmology Service,773.5021820068359,0,0.0,773.5021810000001,0.0,0.0
NVC0I,BEACON PARK HOSPITAL,110,Trauma and Orthopaedic Service,1205.9678192138672,0,0.0,1205.967809,0.0,0.0
NVC0I,BEACON PARK HOSPITAL,101,Urology Service,314.15492057800293,0,0.0,314.15492,0.0,0.0
